Position,Track Name,Artist,Streams,URL,Date,Region
60,No Quiere Enamorarse (Remix) [feat. Daddy Yankee],Ozuna,3257,https://open.spotify.com/track/4vlbjBSMqycZk6t4HVRpnC,1/4/2017,ec
61,Deja Que Te Bese,Alejandro Sanz,3243,https://open.spotify.com/track/0s6yB0ZFl1LvYHAnGhXFga,1/4/2017,ec
62,Thinking Out Loud,Ed Sheeran,3211,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,1/4/2017,ec
63,Por Fin Te Encontré,Cali Y El Dandee,3158,https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM,1/4/2017,ec
64,Hymn For The Weekend - Seeb Remix,Coldplay,3141,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,1/4/2017,ec
65,Work,Rihanna,3090,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,1/4/2017,ec
66,Faded,Alan Walker,3074,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,1/4/2017,ec
67,Stressed Out,Twenty One Pilots,3060,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,1/4/2017,ec
68,Enamorándonos,Cabas,2986,https://open.spotify.com/track/0aywfeIr0tmhLZJxzqOhzP,1/4/2017,ec
69,Una y otra vez,Manuel Medrano,2969,https://open.spotify.com/track/0bK3jxkbq5cDKWr68KtO8G,1/4/2017,ec
70,Me Rehúso,Danny Ocean,2949,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,1/4/2017,ec
71,Bajo el agua,Manuel Medrano,2944,https://open.spotify.com/track/5QSYWruQQ7kBCHScI4xJ9g,1/4/2017,ec
72,Say You Won't Let Go,James Arthur,2940,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,1/4/2017,ec
73,Que Raro,Feid,2891,https://open.spotify.com/track/3kg9JvQe6QJFKUQCN1oIQz,1/4/2017,ec
74,Love Yourself,Justin Bieber,2873,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,1/4/2017,ec
75,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel Aa,2857,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65,1/4/2017,ec
76,Hasta Que Se Seque el Malecón - Remix,Jacob Forever,2843,https://open.spotify.com/track/6sMPwcpYtxm1mlgYbp1B0t,1/4/2017,ec
77,El Chisme,Reykon,2838,https://open.spotify.com/track/4VXejnj5WgM6H72ct2fSgQ,1/4/2017,ec
78,Ya Me Enteré,Reik,2814,https://open.spotify.com/track/0lPXFrKyl8HkdQ2E6NmNja,1/4/2017,ec
79,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,2782,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,1/4/2017,ec
80,Encantadora - Remix,Yandel,2757,https://open.spotify.com/track/0EpFfFZpCuqYFzHvxOtrZS,1/4/2017,ec
81,All We Know,The Chainsmokers,2713,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,1/4/2017,ec
82,Mercy,Shawn Mendes,2679,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,1/4/2017,ec
83,Perfect Strangers,Jonas Blue,2665,https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u,1/4/2017,ec
84,Quisiera,CNCO,2644,https://open.spotify.com/track/4iPV0gcc8keTFl6qxqP73M,1/4/2017,ec
85,Traicionera - Remix,Sebastian Yatra,2644,https://open.spotify.com/track/2webQDZmtGioeu3zUUi9We,1/4/2017,ec
86,By Your Side,Jonas Blue,2620,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,1/4/2017,ec
87,Mi Tesoro (feat. Nicky Jam),Zion & Lennox,2605,https://open.spotify.com/track/5HABnFSYvl6mTmg8nSdzHa,1/4/2017,ec
88,Starving,Hailee Steinfeld,2534,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,1/4/2017,ec
89,Hear Me Now,Alok,2518,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,1/4/2017,ec
90,Call On Me - Ryan Riback Extended Remix,Starley,2503,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,1/4/2017,ec
91,"La Ocasion (feat. Arcangel, Ozuna & Anuel Aa)",De La Ghetto,2497,https://open.spotify.com/track/498YWgZPJWIA4lphXtCNma,1/4/2017,ec
92,Black Beatles,Rae Sremmurd,2495,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,1/4/2017,ec
93,Corazon De Seda (feat. Ozuna),Klasico,2489,https://open.spotify.com/track/0uRHot8ml8U8cYVwwzMwNT,1/4/2017,ec
94,Fake Love,Drake,2455,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,1/4/2017,ec
95,Quiero Que Vuelvas,Alejandro Fernandez,2436,https://open.spotify.com/track/2Zw7rSucHm0MIph9gmNiSn,1/4/2017,ec
96,The Greatest,Sia,2417,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,1/4/2017,ec
97,Middle,DJ Snake,2338,https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n,1/4/2017,ec
98,Shed a Light,Robin Schulz,2318,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,1/4/2017,ec
99,Para Enamorarte,CNCO,2305,https://open.spotify.com/track/3B21fRFqPLmTd9zAlK0I8A,1/4/2017,ec
100,Me Ama Me Odia,Ozuna,2292,https://open.spotify.com/track/6041gM9Th1ViQcnzkIxnuv,1/4/2017,ec
101,El Perdedor - The Remix,Maluma,2262,https://open.spotify.com/track/4QsPTKvdpgkA7mBAvclZTa,1/4/2017,ec
102,Me llamas,Piso 21,2259,https://open.spotify.com/track/3jpqMaJREkmVDYlRvW1qWC,1/4/2017,ec
103,De Pies a Cabeza,Maná,2205,https://open.spotify.com/track/2CkHE54EH44Qj945ynQRw7,1/4/2017,ec
104,Ando buscando,Carlos Baute,2202,https://open.spotify.com/track/7BwJtE8KSbCQKOCTIAY3jX,1/4/2017,ec
105,The Scientist,Coldplay,2199,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,1/4/2017,ec
106,Alone,Alan Walker,2187,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,1/4/2017,ec
107,Sugar,Maroon 5,2175,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,1/4/2017,ec
108,Dueles,Jesse & Joy,2168,https://open.spotify.com/track/1iRvhKiXRElIH2Uf4gd95P,1/4/2017,ec
109,Si Me Dices Que Si (feat. Nicky Jam),Cosculluela,2124,https://open.spotify.com/track/3noN1TxpjbjjmKqssghvg8,1/4/2017,ec
110,Ginza,J Balvin,2115,https://open.spotify.com/track/5N8nNuTmIzkZOfcxXlygUw,1/4/2017,ec
111,Si Ella Quisiera,Justin Quiles,2111,https://open.spotify.com/track/7cIkMEpDhT7Vpw1FHOQqKC,1/4/2017,ec
112,Te Busco (feat. Nicky Jam),Cosculluela,2095,https://open.spotify.com/track/6wHm04cn5HxK6pE2ITEdUS,1/4/2017,ec
113,Lean On (feat. MØ & DJ Snake),Major Lazer,2092,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,1/4/2017,ec
114,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,2089,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,1/4/2017,ec
115,Hello,Karol G,2083,https://open.spotify.com/track/1PGENMzwUy16wlpZiuLS65,1/4/2017,ec
116,Encantadora,Yandel,2060,https://open.spotify.com/track/7LABrQFfRYcZUqUwng0Heb,1/4/2017,ec
117,Too Good,Drake,2030,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,1/4/2017,ec
118,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcangel,2015,https://open.spotify.com/track/6NSMQFKgjpQb0KkjMDYIK0,1/4/2017,ec
119,Sofia,Alvaro Soler,1957,https://open.spotify.com/track/1VoHrSS3QQ6TbpabLrFiYb,1/4/2017,ec
120,Desde Que Estamos Juntos,Melendi,1957,https://open.spotify.com/track/66VmioeXL4i1TCfHIO8R9t,1/4/2017,ec
121,Sorry,Justin Bieber,1951,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,1/4/2017,ec
122,Sin Contrato,Maluma,1933,https://open.spotify.com/track/09S64DUkxIX9EwIaULu6yN,1/4/2017,ec
123,Se Acabó,Sanluis,1917,https://open.spotify.com/track/7BHNaG7YZHjGbAAqIHQzNf,1/4/2017,ec
124,Acércate (feat. Nicky Jam) - Remix,De La Ghetto,1915,https://open.spotify.com/track/35OC6rMxa8lJi8eDiUVShS,1/4/2017,ec
125,El Perdedor,Maluma,1914,https://open.spotify.com/track/1iEwyiSLAunPR6uouANE0O,1/4/2017,ec
126,Nunca Me Olvides,Yandel,1894,https://open.spotify.com/track/27ebni0DfbT5Owz6W42HP8,1/4/2017,ec
127,Bad Things (with Camila Cabello),Machine Gun Kelly,1893,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,1/4/2017,ec
128,Amor y dolor,Carlos Baute,1890,https://open.spotify.com/track/4efQTJSX6Jca1hHZNi74Zd,1/4/2017,ec
129,All of Me,John Legend,1871,https://open.spotify.com/track/2q6tgiA9tpb6DMguABwCWE,1/4/2017,ec
130,Me Reclama,Mambo Kingz,1852,https://open.spotify.com/track/4ojwGTehgBRAg52jbFgzJg,1/4/2017,ec
131,Stitches,Shawn Mendes,1828,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q,1/4/2017,ec
132,Fast Car,Jonas Blue,1787,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ,1/4/2017,ec
133,Can't Feel My Face,The Weeknd,1754,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm,1/4/2017,ec
134,Obsesionado,Farruko,1750,https://open.spotify.com/track/5Jt4zdXTd9y1zxihiNYQI1,1/4/2017,ec
135,Locuras contigo,Rombai,1749,https://open.spotify.com/track/5jMvnSyOgGY8JpvHqeyVOg,1/4/2017,ec
136,What Do You Mean?,Justin Bieber,1746,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI,1/4/2017,ec
137,Noche Loca,Marama,1733,https://open.spotify.com/track/0gzcET27nREY6aD8LJU9wD,1/4/2017,ec
138,7 Years,Lukas Graham,1728,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L,1/4/2017,ec
139,Into You,Ariana Grande,1717,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,1/4/2017,ec
140,Llegaste tú (feat. Reykon),Sofia Reyes,1712,https://open.spotify.com/track/79Bm3DTEYuQsDpUVHbSRsL,1/4/2017,ec
141,All Night,The Vamps,1691,https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0,1/4/2017,ec
142,Me Voy Enamorando - Remix,Chino & Nacho,1675,https://open.spotify.com/track/0nfBKG11Wv2bK8cPjMU5VB,1/4/2017,ec
143,The Greatest,Sia,1673,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,1/4/2017,ec
144,Pumped Up Kicks,Foster The People,1655,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,1/4/2017,ec
145,La Bicicleta - Remix,Carlos Vives,1652,https://open.spotify.com/track/7IRuf7FrdQvOGs0g9mSNGr,1/4/2017,ec
146,Hello,Adele,1649,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw,1/4/2017,ec
147,Stole the Show,Kygo,1643,https://open.spotify.com/track/5masKPHeAOVNgxdLebIcK7,1/4/2017,ec
148,Scars To Your Beautiful,Alessia Cara,1637,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,1/4/2017,ec
149,Tan Fácil - Urban Remix,CNCO,1622,https://open.spotify.com/track/6ZvmnulA6jJY3lvveuCz77,1/4/2017,ec
150,Pa Que Me Invitan - Spanglish Version,Jencarlos,1614,https://open.spotify.com/track/2VRssqds7rRNb4eaG9FaY8,1/4/2017,ec
151,The Mack,Nevada,1600,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,1/4/2017,ec
152,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,1594,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,1/4/2017,ec
153,Nota de Amor,Wisin,1593,https://open.spotify.com/track/4YW2Fr25fHwUt6qgvM1iE1,1/4/2017,ec
154,Love Me Now,John Legend,1588,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,1/4/2017,ec
155,Materialista,Silvestre Dangond,1586,https://open.spotify.com/track/3jqSBJ8I20iUN0Bw8NA5xQ,1/4/2017,ec
156,A Thousand Years,Christina Perri,1584,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl,1/4/2017,ec
157,Picky,Joey Montana,1578,https://open.spotify.com/track/4tPL9PeVZY4c0jUPtSD5nx,1/4/2017,ec
158,Soy Peor,Bad Bunny,1577,https://open.spotify.com/track/5MT96Zz0ymUJNm8obKZQr0,1/4/2017,ec
159,Me Quema,Paulina Rubio,1574,https://open.spotify.com/track/0VjbN2rfs40mHQ5mZN9UCE,1/4/2017,ec
160,Firestone,Kygo,1571,https://open.spotify.com/track/1I8tHoNBFTuoJAlh4hfVVE,1/4/2017,ec
161,Adventure Of A Lifetime,Coldplay,1570,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M,1/4/2017,ec
162,Panda,Desiigner,1569,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,1/4/2017,ec
163,Quiero Que Sepas,Juan Magán,1566,https://open.spotify.com/track/0fm7fJ4aZv6Wx0klIcyXPz,1/4/2017,ec
164,Send My Love (To Your New Lover),Adele,1566,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb,1/4/2017,ec
165,Si Ella Quisiera - Remix,Justin Quiles,1555,https://open.spotify.com/track/0A2h9QjoPdbVwa9LFiijqM,1/4/2017,ec
166,Qué Gano Olvidándote,Reik,1545,https://open.spotify.com/track/7iXRsjttPa62GpOcqsx1aE,1/4/2017,ec
167,Final Song,MØ,1542,https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7,1/4/2017,ec
168,Tu jardín con enanitos,Melendi,1531,https://open.spotify.com/track/6yCjU5j6YHbux2VQCBTTE1,1/4/2017,ec
169,Counting Stars,OneRepublic,1526,https://open.spotify.com/track/5edBgVtRD0fvWk140Sl21T,1/4/2017,ec
170,Million Reasons,Lady Gaga,1515,https://open.spotify.com/track/50PWlIBU7PlGGwzgN8TiFJ,1/4/2017,ec
171,Sex,Cheat Codes,1510,https://open.spotify.com/track/5DA77EqppDmCTWGovd4oTP,1/4/2017,ec
172,Bailar - Radio Edit,Deorro,1501,https://open.spotify.com/track/1HCw8XKtTgWWU3JlEUR0qQ,1/4/2017,ec
173,She Will Be Loved - Radio Mix,Maroon 5,1490,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16,1/4/2017,ec
174,El Perdón,Nicky Jam,1490,https://open.spotify.com/track/7qCAVkHWZkF44OzOUKf8Cr,1/4/2017,ec
175,Bohemian Rhapsody - Remastered 2011,Queen,1489,https://open.spotify.com/track/1AhDOtG9vPSOmsWgNW0BEY,1/4/2017,ec
176,Bajito,Jencarlos,1479,https://open.spotify.com/track/2q5VkfuJpCHJiFkMqNsenl,1/4/2017,ec
177,Sin Contrato - Remix,Maluma,1474,https://open.spotify.com/track/2xNZeeqmwMPVKnD7FSQfgt,1/4/2017,ec
178,Sugar (feat. Francesco Yates),Robin Schulz,1473,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w,1/4/2017,ec
179,How Deep Is Your Love,Calvin Harris,1473,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s,1/4/2017,ec
180,Cocoon,Milky Chance,1472,https://open.spotify.com/track/0L87MffumRNWrY2SNUFcvs,1/4/2017,ec
181,Hymn For The Weekend,Coldplay,1472,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,1/4/2017,ec
182,Kill Em With Kindness,Selena Gomez,1470,https://open.spotify.com/track/7KxhSJOYiqCDclXDBNlFSZ,1/4/2017,ec
183,Hasta la Raíz,Natalia Lafourcade,1460,https://open.spotify.com/track/3lGMtkONrZdJ8kTCg6KIFf,1/4/2017,ec
184,No Money,Galantis,1454,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd,1/4/2017,ec
185,Stay,Kygo,1444,https://open.spotify.com/track/2FiSTH0GYpIioUgjfzMIja,1/4/2017,ec
186,Embriágame (feat. Don Omar) - Remix,Zion & Lennox,1440,https://open.spotify.com/track/1WOJTQfNUEkLlsinPP95VM,1/4/2017,ec
187,Falsas Mentiras (feat. Ozuna),Los De La Nazza,1439,https://open.spotify.com/track/36JI0KHc591i9liHaFqDFG,1/4/2017,ec
188,Let Me Hold You (Turn Me On),Dante Klein,1439,https://open.spotify.com/track/0lmdsH1MIoLsMymnNpd6HU,1/4/2017,ec
189,Lush Life,Zara Larsson,1434,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8,1/4/2017,ec
190,Afuera del planeta,Manuel Medrano,1421,https://open.spotify.com/track/71t9GoojGIMZLySI6imKFY,1/4/2017,ec
191,Una en un Millón - Remix,Alexis y Fido,1418,https://open.spotify.com/track/2BesEfIHzUb7viZwUkSAhE,1/4/2017,ec
192,When I Was Your Man,Bruno Mars,1414,https://open.spotify.com/track/0B7wvvmu9EISAwZnOpjhNI,1/4/2017,ec
193,Un Polvo,Maluma,1411,https://open.spotify.com/track/01vHGJRvJ6EZW9KO8NtZpi,1/4/2017,ec
194,Caminar de Tu Mano,Río Roma,1408,https://open.spotify.com/track/7cCRlUf8ayOJtTlWN7g8Ni,1/4/2017,ec
195,Chandelier,Sia,1400,https://open.spotify.com/track/4VrWlk8IQxevMvERoX08iC,1/4/2017,ec
196,Uptown Funk,Mark Ronson,1398,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,1/4/2017,ec
197,Time of Our Lives,Pitbull,1397,https://open.spotify.com/track/2bJvI42r8EF3wxjOuDav4r,1/4/2017,ec
198,I'm Yours,Jason Mraz,1393,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,1/4/2017,ec
199,Andas En Mi Cabeza - Remix,Chino & Nacho,1390,https://open.spotify.com/track/733ybNEEEXHYxfk8sK6MRO,1/4/2017,ec
200,Hotline Bling,Drake,1387,https://open.spotify.com/track/2FBUoWkIuQXwayw2RNo5l6,1/4/2017,ec
1,Reggaetón Lento (Bailemos),CNCO,17788,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,1/5/2017,ec
2,Chantaje,Shakira,16254,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,1/5/2017,ec
3,Otra Vez (feat. J Balvin),Zion & Lennox,14529,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,1/5/2017,ec
4,Vente Pa' Ca,Ricky Martin,12337,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,1/5/2017,ec
5,Safari,J Balvin,12102,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,1/5/2017,ec
6,Let Me Love You,DJ Snake,10765,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,1/5/2017,ec
7,Ay Mi Dios,IAmChino,10379,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY,1/5/2017,ec
8,Vacaciones,Wisin,9666,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE,1/5/2017,ec
9,Closer,The Chainsmokers,9384,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,1/5/2017,ec
10,Traicionera,Sebastian Yatra,8874,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT,1/5/2017,ec
11,Dile Que Tu Me Quieres,Ozuna,8307,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o,1/5/2017,ec
12,Starboy,The Weeknd,8305,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,1/5/2017,ec
13,Don't Wanna Know,Maroon 5,8162,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,1/5/2017,ec
14,Chillax,Farruko,7900,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES,1/5/2017,ec
15,Cuatro Babys,Maluma,7749,https://open.spotify.com/track/0JoHqmlqE0W0i9prt6kcHR,1/5/2017,ec
16,La Bicicleta,Carlos Vives,7706,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU,1/5/2017,ec
17,My Way,Calvin Harris,7578,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,1/5/2017,ec
18,One Dance,Drake,7569,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,1/5/2017,ec
19,Andas En Mi Cabeza,Chino & Nacho,7523,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF,1/5/2017,ec
20,24K Magic,Bruno Mars,7399,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,1/5/2017,ec
21,Shaky Shaky,Daddy Yankee,6594,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf,1/5/2017,ec
22,Me Llamas (feat. Maluma) - Remix,Piso 21,6483,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,1/5/2017,ec
23,Cold Water (feat. Justin Bieber & MØ),Major Lazer,6360,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,1/5/2017,ec
24,In the Name of Love,Martin Garrix,6279,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,1/5/2017,ec
25,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,6221,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,1/5/2017,ec
26,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,6107,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,1/5/2017,ec
27,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,5966,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,1/5/2017,ec
28,Bailame Despacio,Xantos,5826,https://open.spotify.com/track/4OaTpLJIa2harufGxfOPUu,1/5/2017,ec
29,DUELE EL CORAZON,Enrique Iglesias,5822,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf,1/5/2017,ec
30,Borro Cassette,Maluma,5782,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN,1/5/2017,ec
31,I Feel It Coming,The Weeknd,5730,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,1/5/2017,ec
32,Treat You Better,Shawn Mendes,5460,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,1/5/2017,ec
33,Ya Me Enteré (feat. Nicky Jam) - Urban Version,Reik,5407,https://open.spotify.com/track/2SSYqDX8KTgy01NlqtUo0F,1/5/2017,ec
34,Gyal You A Party Animal - Remix,Charly Black,5265,https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I,1/5/2017,ec
35,Don't Let Me Down,The Chainsmokers,5106,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,1/5/2017,ec
36,Side To Side,Ariana Grande,5070,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,1/5/2017,ec
37,CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's "TROLLS"),Justin Timberlake,5066,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,1/5/2017,ec
38,Cheap Thrills,Sia,4922,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,1/5/2017,ec
39,Heathens,Twenty One Pilots,4855,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,1/5/2017,ec
40,Desde Esa Noche,Thalía,4727,https://open.spotify.com/track/1pWYnQIlqxTh5bxuPmTG4E,1/5/2017,ec
41,Bobo,J Balvin,4714,https://open.spotify.com/track/7AtlMCIauSQZqiXSlbBPW6,1/5/2017,ec
42,This Is What You Came For,Calvin Harris,4544,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,1/5/2017,ec
43,Te Quiero Pa´Mi,Don Omar,4430,https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz,1/5/2017,ec
44,Baila Conmigo,Juan Magán,4420,https://open.spotify.com/track/772io14jrMTxGJbijtDccQ,1/5/2017,ec
45,Fuego,Juanes,4396,https://open.spotify.com/track/0mwPE0lPOgnWf2bo14xedJ,1/5/2017,ec
46,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Farruko,4384,https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1,1/5/2017,ec
47,Tan Fácil,CNCO,4252,https://open.spotify.com/track/1TxgZRcy3kZ7JaEp88MDbC,1/5/2017,ec
48,Gyal You A Party Animal,Charly Black,4243,https://open.spotify.com/track/1mSzZKMIPZIkn3jFV7v62b,1/5/2017,ec
49,La Gozadera,Gente De Zona,4070,https://open.spotify.com/track/0OMRAvrtLWE2TvcXorRiB9,1/5/2017,ec
50,Just Hold On,Steve Aoki,4006,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,1/5/2017,ec
51,Te Vas,Ozuna,3998,https://open.spotify.com/track/2twUPIYOTqVivev47pf7bU,1/5/2017,ec
52,Hasta el Amanecer,Nicky Jam,3700,https://open.spotify.com/track/5Fim1gaXBgsiFfsQAfQSDS,1/5/2017,ec
53,Photograph,Ed Sheeran,3608,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,1/5/2017,ec
54,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Darker (Original Motion Picture Soundtrack)",ZAYN,3596,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,1/5/2017,ec
55,Cake By The Ocean,DNCE,3446,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,1/5/2017,ec
56,Ruleta Rusa,Kevin Roldan,3302,https://open.spotify.com/track/77KHmKnBmVGTjRCeMVXpWH,1/5/2017,ec
57,Manicomio,Cosculluela,3296,https://open.spotify.com/track/3n58u3LOFw8mITLvfPvQBz,1/5/2017,ec
58,Deja Que Te Bese,Alejandro Sanz,3273,https://open.spotify.com/track/0s6yB0ZFl1LvYHAnGhXFga,1/5/2017,ec
59,Thinking Out Loud,Ed Sheeran,3258,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,1/5/2017,ec
60,Faded,Alan Walker,3235,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,1/5/2017,ec
61,Me Rehúso,Danny Ocean,3228,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,1/5/2017,ec
62,Ride,Twenty One Pilots,3180,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,1/5/2017,ec
63,No Quiere Enamorarse (Remix) [feat. Daddy Yankee],Ozuna,3119,https://open.spotify.com/track/4vlbjBSMqycZk6t4HVRpnC,1/5/2017,ec
64,Stressed Out,Twenty One Pilots,3084,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,1/5/2017,ec
65,Hymn For The Weekend - Seeb Remix,Coldplay,3078,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,1/5/2017,ec
66,Ya Me Enteré,Reik,3040,https://open.spotify.com/track/0lPXFrKyl8HkdQ2E6NmNja,1/5/2017,ec
67,Una y otra vez,Manuel Medrano,2980,https://open.spotify.com/track/0bK3jxkbq5cDKWr68KtO8G,1/5/2017,ec
68,Por Fin Te Encontré,Cali Y El Dandee,2970,https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM,1/5/2017,ec
